cup,name,indicators,score
18,江思萳,Attack,48.72790709808556
18,江昀庭,Attack,0.0
18,江辰翊,Attack,0.0
18,汪秉勳,Attack,79.66370224536458
18,沈建欽,Attack,72.63233473478367
18,洪宇叡,Attack,38.29359200923756
18,洪家瑤,Attack,30.993015115390108
18,洪晨祐,Attack,0.0
18,洪榮發,Attack,66.00911644516617
18,洪熙鈞,Attack,44.227682921888054
18,洪詩涵,Attack,47.19835558506335
18,温逸凱,Attack,69.98838590622162
18,潘宣妏,Attack,2.678408713675688
18,潘宣蓉,Attack,39.008923168436816
18,焦璿誠,Attack,59.158908814481364
18,王俊傑,Attack,69.81282381401374
18,王育文,Attack,48.21135684616239
18,甘可慧,Attack,59.467838072241655
18,甘明修,Attack,63.43364636888589
18,甘茂宏,Attack,80.23747246539885
18,盧清銓,Attack,36.68255412208008
18,童琦芳,Attack,13.88946232948964
18,簡偉倫,Attack,0.0
18,簡名均,Attack,50.16290967580529
18,胡宸穎,Attack,43.74856870098573
18,胡曉佩,Attack,56.15104832276461
18,莊岳祥,Attack,0.0
18,莊邵捷,Attack,72.31703526924359
18,葉于雯,Attack,36.90258939679491
18,葉軒岑,Attack,44.465855044154694
18,蔡幼群,Attack,50.957594604375416
18,蔡沁瑤,Attack,46.704751944719824
18,蔡沛彰,Attack,78.12411455431811
18,蘇子倩,Attack,10.331005038463369
18,蘇逢澤,Attack,0.0
18,許家騰,Attack,3.2140904564108257
18,許惠瑩,Attack,60.76675942138548
18,許睿恩,Attack,61.14213271723667
18,許紋誠,Attack,77.37909900585429
18,許美中,Attack,53.44559968781297
18,許菀芸,Attack,0.0
18,詹佳茵,Attack,0.0
18,詹旻翰,Attack,66.4379079128135
18,謝靖瑩,Attack,19.393290159922465
18,賴湘程,Attack,0.0
18,邱詩晴,Attack,0.0
18,邱雅慧,Attack,44.06984503098103
18,郭家銘,Attack,44.687336238597666
18,郭柏毅,Attack,43.39022116154615
18,郭覲儀,Attack,28.960294216618383
18,鄭振堃,Attack,70.42223407134286
18,鄭玉森,Attack,0.0
18,陳亭汝,Attack,28.926814107697435
18,陳佳蔓,Attack,34.24536855342487
18,陳冠中,Attack,50.27635377401375
18,陳冠銘,Attack,62.07994845840262
18,陳姿雅,Attack,53.9274438709131
18,陳安,Attack,0.0
18,陳怡伶,Attack,0.0
18,陳怡如,Attack,52.78989828830067
18,陳恩得,Attack,64.03070831130944
18,陳政錡,Attack,68.92089940825333
18,陳昭銘,Attack,56.29257214779515
18,陳朝璽,Attack,38.0615975101282
18,陳柏勳,Attack,36.158517634621795
18,陳潔,Attack,35.42318161597713
18,陳玠廷,Attack,0.0
18,陳盈綺,Attack,35.027517950184894
18,陳莉鈞,Attack,52.621088747743165
18,陳莉鎔,Attack,18.079258817310897
18,陳菀婷,Attack,6.2273002592959745
18,陳裕仁,Attack,15.339977178324396
18,雷諾,Attack,63.798280865799875
18,顏振富,Attack,71.80710745644764
18,高偉誠,Attack,78.80106959872974
18,高得益,Attack,6.887336692308914
18,高歆媛,Attack,54.58603883897591
18,黃士展,Attack,50.40865371463405
18,黃宇晨,Attack,8.60917086538614
18,黃意凱,Attack,0.0
18,黃柏叡,Attack,0.0
18,黃正良,Attack,62.74791989852324
18,黃瀞萱,Attack,60.01900640213892
18,黃珮甄,Attack,30.40695724603324
18,黃素琴,Attack,0.0
18,黃芯瑜,Attack,60.28638824602009
18,黃蔓亞,Attack,47.783757609256675
18,黃謙巽,Attack,72.31703526924359
18,黃韋程,Attack,40.87484602174638
18,黃鷹,Attack,29.434302074499143
18,龔詩雯,Attack,41.4730720724227
19,B.BAGUNAS,Attack,95.16792627924521
19,BIA,Attack,53.181521226689895
19,BLANCO,Attack,72.79342465738632
19,BREE,Attack,50.602010426799566
19,MIRA,Attack,23.96414887173356
19,POLINA,Attack,46.54429288632288
19,SANTOS,Attack,58.41501875587533
19,YULIA,Attack,67.81220427611761
19,丁佩瑩,Attack,0.0
19,何京威,Attack,45.198147043277245
19,劉少宇,Attack,16.688546600594673
19,劉昱麟,Attack,69.7139950250061
19,劉玉淳,Attack,65.232917528583
19,劉雙菱,Attack,46.55590100927647
19,包茵綺,Attack,40.93219250549296
19,吳國強,Attack,57.46265549234494
19,吳宗軒,Attack,75.45440003223676
19,吳承翰,Attack,61.228423194626245
19,吳文亘,Attack,33.15659050580524
19,吳沛緹,Attack,33.854232147589926
19,吳芳妤,Attack,48.025364706800644
19,吳苡綾,Attack,40.20840673421496
19,吳詠涵,Attack,31.986380984473122
19,呂姜耀凱,Attack,100.0
19,呂慶鴻,Attack,0.0
19,呂玟君,Attack,20.355906223935232
19,周冠宇,Attack,52.08357058650496
19,宋柏霆,Attack,64.3686798908741
19,廖嘉蓉,Attack,35.2988046279245
19,廖苡任,Attack,38.778700071913235
19,廖閎昇,Attack,71.16914582052544
19,張安成,Attack,40.17613070513532
19,張昀亮,Attack,0.0
19,張皓博,Attack,36.96351190186389
19,張祐晨,Attack,57.93585683455786
19,張稦豈,Attack,47.50266465970348
19,張穎禾,Attack,24.105678423081194
19,張芷瑄,Attack,0.0
19,張芸甄,Attack,19.76665630692658
19,彭?媃,Attack,51.77621785865454
19,戴君芳,Attack,32.14090456410826
19,施宇祥,Attack,48.0896575863191
19,施宗諭,Attack,62.524103409866854
19,施琅,Attack,80.66052766268734
19,曾琬羚,Attack,32.93677458188618
19,曾茂聰,Attack,70.09651110430868
19,李佳軒,Attack,0.0
19,李俊佑,Attack,71.20249359700006
19,李元,Attack,61.21712501372664
19,李姿瑩,Attack,49.080110146354265
19,李子嫣,Attack,41.91396193896142
19,李尼希米,Attack,69.6913062155968
19,李思依,Attack,27.77469365620356
19,李怡萱,Attack,0.0
19,李權紘,Attack,59.553363981972716
19,李諭,Attack,0.0
19,李貝兒,Attack,44.16533390981704
19,李赫軒,Attack,0.0
19,林其蓉,Attack,0.0
19,林嘉偉,Attack,39.82677304682981
19,林宜暉,Attack,80.1773328061477
19,林暘程,Attack,63.17318958169136
19,林書荷,Attack,54.86773866878649
19,林柏緯,Attack,0.0
19,林聖恩,Attack,63.70133818265371
19,林良黛,Attack,37.17213880236867
19,林裕鈞,Attack,62.79204825672796
19,林謙,Attack,57.49204303904867
19,林采臻,Attack,36.99966246271359
19,林錦龍,Attack,58.37582273026636
19,柯凱傑,Attack,29.5842417010542
19,柯宗甫,Attack,62.925212507004154
19,楊展睿,Attack,35.449527092766466
19,楊怡真,Attack,40.17613070513533
19,楊承恩,Attack,67.92856560760575
19,欒妤雯,Attack,13.774673384617827
19,江昀庭,Attack,2.3456871343370933
19,江辰翊,Attack,16.688546600594673
19,汪秉勳,Attack,78.72102896420027
19,洪宇叡,Attack,50.32060370818199
19,洪家瑤,Attack,48.21135684616239
19,洪晨祐,Attack,0.0
19,洪榮發,Attack,67.17415389808288
19,温逸凱,Attack,76.78634899508963
19,潘慧勳,Attack,38.891150972698306
19,王俊傑,Attack,42.95402317103326
19,王育文,Attack,33.548932595685265
19,甘可慧,Attack,58.349365608556134
19,甘明修,Attack,57.31775713716812
19,甘茂宏,Attack,78.53145659611924
19,盧清銓,Attack,10.480729749165736
19,童琦芳,Attack,22.20736817132292
19,簡名均,Attack,76.07284360720189
19,簡翊雯,Attack,40.288353495819024
19,翁梓勻,Attack,51.8642083348116
19,胡曉佩,Attack,48.487291809796574
19,莊哲育,Attack,22.575159158123657
19,莊子霖,Attack,56.355379394058446
19,莊庾翔,Attack,40.86937195531062
19,莊毅君,Attack,85.37427774841257
19,莊皓崴,Attack,18.079258817310897
19,莊邵捷,Attack,78.86142813038587
19,葉于雯,Attack,59.099409538900524
19,葉亮言,Attack,25.022236983463223
19,蔡幼群,Attack,47.534836458344195
19,蘇逢澤,Attack,6.288437849499442
19,許惠瑩,Attack,47.1268657212628
19,許晉愷,Attack,0.0
19,許睿恩,Attack,56.820527711548536
19,許紋誠,Attack,63.52310377344072
19,許美中,Attack,64.92184918705578
19,許芳閩,Attack,45.922172317950206
19,許菀芸,Attack,0.0
19,詹佳茵,Attack,0.0
19,詹旻翰,Attack,58.75810397532596
19,謝靖瑩,Attack,26.39571787327391
19,賴建豪,Attack,68.04752423637248
19,邱詩晴,Attack,0.0
19,郭其昌,Attack,20.08806535256766
19,郭柏毅,Attack,31.71799792510684
19,郭覲儀,Attack,0.0
19,鄭偉志,Attack,21.121165856414002
19,鄭聖叡,Attack,33.55517027245718
19,鍾秉樺,Attack,1.7015773004527903
19,陳亭汝,Attack,34.43668346154456
19,陳佑誠,Attack,0.0
19,陳佳蔓,Attack,16.74005446047305
19,陳冠丞,Attack,0.0
19,陳冠中,Attack,65.20695336248102
19,陳冠銘,Attack,30.44927800810256
19,陳姿雅,Attack,55.35490821741854
19,陳彥臻,Attack,0.0
19,陳思妤,Attack,35.7268277887512
19,陳怡如,Attack,51.117749868997635
19,陳恩得,Attack,69.07088149571081
19,陳昱碩,Attack,0.0
19,陳朝璽,Attack,22.383844250003968
19,陳柏勳,Attack,0.0
19,陳潔,Attack,28.43586585983365
19,陳玠廷,Attack,0.0
19,陳莉鈞,Attack,25.558476006615102
19,陳莉鎔,Attack,41.19879585035695
19,陳菀婷,Attack,56.68091412321791
19,陳裕仁,Attack,27.194218471038468
19,陳鈺霖,Attack,89.67373683292676
19,雷諾,Attack,55.44242677383897
19,顏振富,Attack,59.42695920804352
19,風祐帆,Attack,0.0
19,馮品恒,Attack,17.21834173077228
19,高宇浩,Attack,19.722827800702795
19,高歆媛,Attack,26.505593503459924
19,黃宇晨,Attack,66.00364330129374
19,黃意凱,Attack,0.0
19,黃正良,Attack,67.4130811680968
19,黃瀞萱,Attack,49.11387145436565
19,黃祈鈞,Attack,75.95536318974361
19,黃芯瑜,Attack,62.95068825124569
19,黃蔓亞,Attack,53.710777462719925
19,龔詩雯,Attack,33.12137757905341
20,Darin,Attack,37.91663798118032
20,Jarasporn,Attack,60.32563077491743
20,伍奧斯定,Attack,46.98794835476542
20,何京威,Attack,66.15420161861556
20,劉少宇,Attack,6.026419605770299
20,劉昱麟,Attack,70.86285132868771
20,劉玉淳,Attack,33.86273873718549
20,劉美菁,Attack,59.08799388418147
20,劉雙菱,Attack,51.97299232948381
20,包茵綺,Attack,50.058074329604615
20,吳國強,Attack,55.01362048605746
20,吳宗軒,Attack,79.42146729213606
20,吳文亘,Attack,46.51830018129253
20,吳紫華,Attack,36.95928030885295
20,吳閩育,Attack,0.0
20,呂姜耀凱,Attack,75.12687980940672
20,呂慶鴻,Attack,6.887336692308914
20,宋柏霆,Attack,42.74200123756414
20,廖閎昇,Attack,49.528720532545314
20,張安成,Attack,39.33608433584613
20,張家瑋,Attack,8.50788650226395
20,張庭瑋,Attack,31.216853557890147
20,張廷翰,Attack,57.620370991105325
20,張昀亮,Attack,0.0
20,張瓈文,Attack,45.770283581059076
20,張皓博,Attack,66.61829865033631
20,張祐晨,Attack,57.87203617801364
20,張祐陞,Attack,8.50788650226395
20,張稦豈,Attack,55.4384888849391
20,張筱玉,Attack,0.0
20,張芸甄,Attack,0.0
20,張萱,Attack,0.0
20,彭?媃,Attack,51.15616903192936
20,愛妳,Attack,72.36846667960823
20,施宇祥,Attack,63.48098574407741
20,施宗諭,Attack,47.00607292500833
20,施琅,Attack,82.37899503736267
20,曾予柔,Attack,23.531733698722118
20,曾琬羚,Attack,66.71806400713932
20,曾祥銘,Attack,75.03205599305682
20,曾茂聰,Attack,78.98867763589217
20,李佳軒,Attack,0.0
20,李俊佑,Attack,57.54205822217137
20,李元,Attack,67.22973086769227
20,李冠緯,Attack,24.105678423081194
20,李子嫣,Attack,19.284542738464957
20,李尼希米,Attack,31.337381950005557
20,李怡萱,Attack,0.0
20,李瑋軒,Attack,0.0
20,李莙妮,Attack,0.0
20,李赫軒,Attack,0.0
20,林其蓉,Attack,0.0
20,林冠洲,Attack,55.5995907524574
20,林嘉偉,Attack,33.288794012826415
20,林威宏,Attack,52.97951301776086
20,林宜暉,Attack,76.64195275188864
20,林庭偉,Attack,76.19176365584298
20,林志釧,Attack,56.820527711548536
20,林暘程,Attack,79.43703398562653
20,林璽,Attack,1.973564315339981
20,林禹逸,Attack,0.0
20,林立森,Attack,48.21135684616239
20,林聖恩,Attack,64.34161429523998
20,林良黛,Attack,46.18491691950344
20,林裕鈞,Attack,62.61736942757521
20,林謙,Attack,75.76070361539806
20,林錦龍,Attack,60.33491947271647
20,柯凱傑,Attack,30.07470355641559
20,柯宗甫,Attack,78.90972654156069
20,楊展睿,Attack,36.158517634621795
20,楊承恩,Attack,52.60709820566544
20,楊翊平,Attack,0.0
20,江辰翊,Attack,33.967092323432595
20,池長璇,Attack,47.10336729806812
20,汪秉勳,Attack,72.41989808997286
20,洪宇叡,Attack,77.98679350868542
20,洪家瑤,Attack,29.58424170105419
20,洪晨祐,Attack,0.0
20,洪榮發,Attack,66.91886014361211
20,温逸凱,Attack,77.22063739975346
20,潘毅融,Attack,47.40437928224475
20,王育文,Attack,42.93823969111338
20,甘可慧,Attack,58.67557333395276
20,甘茂宏,Attack,75.40263089775917
20,畢宗元,Attack,69.70558677340979
20,盧佳玟,Attack,52.34661074694966
20,簡翊雯,Attack,47.018721560600035
20,翁梓勻,Attack,44.50348803377463
20,胡曉佩,Attack,56.962825317061764
20,莊哲育,Attack,13.392043568378442
20,莊子霖,Attack,58.84935500572321
20,莊皓崴,Attack,16.07045228205413
20,莊邵捷,Attack,79.01441403230159
20,葉于雯,Attack,65.66678143822168
20,蔡幼群,Attack,50.98118260176408
20,蔡逸婕,Attack,36.39649185127933
20,藤川佳大,Attack,46.62257349555022
20,蘇彥辰,Attack,32.87137966783799
20,蘇逢澤,Attack,0.0
20,許恆芸,Attack,34.62108443231287
20,許惠瑩,Attack,46.31212157646509
20,許晉愷,Attack,0.0
20,許甄軒,Attack,42.24994300979592
20,許睿恩,Attack,73.09629567454384
20,許紋誠,Attack,62.50742847963318
20,許菀芸,Attack,53.51731080624246
20,詹旻翰,Attack,56.48891520414106
20,賴建豪,Attack,68.06697458536463
20,邱凡綺,Attack,39.88025599112299
20,邱義翔,Attack,0.0
20,邱詩晴,Attack,0.0
20,郭柏毅,Attack,22.498633194875783
20,鄭偉志,Attack,61.85358144823582
20,鄭聖叡,Attack,62.00329343038744
20,錢毓承,Attack,8.035226141027065
20,鍾秉樺,Attack,22.836958506076922
20,鍾虹薰,Attack,0.0
20,陳亭汝,Attack,60.029400488647
20,陳佑誠,Attack,0.0
20,陳佳蔓,Attack,41.78317593334074
20,陳冠銘,Attack,36.158517634621795
20,陳品宇,Attack,45.095168619843705
20,陳喬恩,Attack,36.301631124332104
20,陳奕安,Attack,0.0
20,陳妘臻,Attack,0.0
20,陳安,Attack,0.0
20,陳彥臻,Attack,0.0
20,陳思妤,Attack,40.704010522035944
20,陳恩得,Attack,74.73637278050157
20,陳柏勳,Attack,0.0
20,陳潔,Attack,52.789648638572835
20,陳玠廷,Attack,46.403430964431294
20,陳莉鈞,Attack,25.15525580896655
20,陳莉鎔,Attack,46.31733925577743
20,陳薏,Attack,47.20606608904165
20,陳裕仁,Attack,50.621924688470514
20,陳鈺霖,Attack,74.09784928654778
20,陽孟娟,Attack,16.615699770195256
20,雷諾,Attack,59.82561449532404
20,韓晟曦,Attack,25.310962344235257
20,顏振富,Attack,72.31703526924359
20,馬德蓉,Attack,29.70896908271145
20,馮品恒,Attack,0.0
20,高偉誠,Attack,72.38340162585716
20,高宇浩,Attack,30.132098028851498
20,黃宇晨,Attack,79.40694068779688
20,黃正良,Attack,61.56832605476188
20,黃瀞萱,Attack,46.163060251823204
20,黃芯瑜,Attack,40.668083326014525
20,黃謙巽,Attack,55.27087695577902
13,丁柔安,Dig,51.12487386892213
13,伍政廷,Dig,15.160340287291731
13,余金鳳,Dig,39.970730489699704
13,劉煜淳,Dig,25.2601537840305
13,劉美菁,Dig,26.673547330159902
13,劉育齊,Dig,30.74560072215125
13,劉雙菱,Dig,30.136548893688165
13,劉鴻敏,Dig,34.87067182313265
13,劉鴻杰,Dig,22.46286611881673
13,吳宗軒,Dig,29.81756406092719
13,吳政陽,Dig,25.772578488395943
13,吳秀玲,Dig,36.42429674233165
13,吳靜婷,Dig,28.572302013591187
13,吳韋華,Dig,48.17053189144961
13,廖苡任,Dig,38.935002502112454
13,張善源,Dig,40.09329974142007
13,張嘉羚,Dig,25.772578488395943
13,張妤嘉,Dig,27.758863813073518
13,張瓈婷,Dig,10.612238201104212
13,張瓈文,Dig,12.128272229833385
13,張秝芸,Dig,44.812462862704166
13,張良皓,Dig,23.259892459298516
13,戴儒謙,Dig,29.59910668590948
13,施怡婷,Dig,2.8425638038671996
13,曾弘仁,Dig,13.644306258562555
13,曾琬羚,Dig,36.03260676363378
13,李佳軒,Dig,47.34930369435546
13,李姿瑩,Dig,38.87967741790328
13,李明穎,Dig,29.57277045374374
13,李東儒,Dig,21.003388106352087
13,李淯,Dig,39.85204492295142
13,李興國,Dig,26.224473246959448
13,林元巍,Dig,4.421765917126755
13,林國鈞,Dig,25.64292231210786
13,林宜暉,Dig,38.51277718073456
13,林志勇,Dig,30.783060723696547
13,林政揚,Dig,18.92010467854008
13,林書荷,Dig,35.532047548339996
13,林輅惟,Dig,15.16034028729173
13,柯粢薰,Dig,49.225774281393896
13,楊奇翰,Dig,0.0
13,楊孟樺,Dig,51.83387404186171
13,江天祐,Dig,42.252429874766776
13,沈安萱,Dig,0.0
13,洪熙鈞,Dig,34.320768707080404
13,温憶慈,Dig,9.948973313535198
13,溫以勤,Dig,28.899398672649866
13,潘均儒,Dig,8.997332387892703
13,潘柏鈜,Dig,32.4893544683541
13,焦璿誠,Dig,40.271454807150455
13,王前鑌,Dig,23.71961574115852
13,王明浚,Dig,19.122701953288434
13,王艾仕,Dig,27.377610466180073
13,王靖婷,Dig,44.547624407867474
13,甘明修,Dig,0.0
13,畢雯媛,Dig,25.115630409279966
13,盧清銓,Dig,30.809111902749596
13,石修智,Dig,36.858390435653966
13,童琦芳,Dig,34.46804071481072
13,簡佳慧,Dig,41.15207738439226
13,羅儀璟,Dig,48.95922885434523
13,艾萊莎,Dig,28.60920904713173
13,莊明叡,Dig,39.19384753055596
13,莊邵捷,Dig,20.380321090756954
13,董力億,Dig,50.316995679540995
13,蔡依琳,Dig,8.22588834106755
13,蔡沁瑤,Dig,41.343511325135154
13,蕭憶玲,Dig,19.97597779031381
13,蕭湘凌,Dig,46.0698104544313
13,蘇厚禎,Dig,44.067126770554545
13,許紋誠,Dig,24.51893496463913
13,許美中,Dig,38.72485920033571
13,詹旻翰,Dig,45.01877294260413
13,謝苡縥,Dig,37.91624089119185
13,謝雅仁,Dig,35.33157160837001
13,譚緹,Dig,52.58559900715042
13,賴湘程,Dig,63.89954223647835
13,邱雅慧,Dig,46.62155572145153
13,郭覲儀,Dig,52.13704487374061
13,鄭旭辰,Dig,6.333786436232157
13,鄭玉森,Dig,45.21739896801595
13,鄭羽倢,Dig,35.673718394782355
13,鍾乙禎,Dig,37.087561629900655
13,阮柏勳,Dig,20.194538430934468
13,陳佳蔓,Dig,35.42414541400744
13,陳保宏,Dig,23.91199127131923
13,陳偉綸,Dig,31.082673202659752
13,陳哲明,Dig,22.940379072193178
13,陳嘉榆,Dig,0.9948973313535199
13,陳姿雅,Dig,45.20249321426804
13,陳政錡,Dig,35.30861969379735
13,陳昱潔,Dig,40.51994283607836
13,陳昱翰,Dig,25.96460946536831
13,陳曦,Dig,22.256221782871332
13,陳菀婷,Dig,47.683043138898114
13,陳顥文,Dig,12.244890232043323
13,顏振富,Dig,22.740510430937597
13,高偉誠,Dig,23.29243925117651
13,魏璽格,Dig,34.774030533975406
13,黃世豪,Dig,31.250451970254606
13,黃仁威,Dig,9.3637395892096
13,黃士展,Dig,31.79469782310465
13,黃宇晨,Dig,17.186764963513433
13,黃建逢,Dig,31.100042217231323
13,黃建銘,Dig,25.033243304088078
13,黃情維,Dig,37.349820841457216
13,黃文彥,Dig,28.094060811744594
13,黃正良,Dig,0.0
13,黃瀞萱,Dig,31.602621113582394
13,黃祥源,Dig,28.790273173204287
13,黃芯瑜,Dig,39.79589325414079
13,黃蔓亞,Dig,18.381912598341223
13,黃鈞璟,Dig,22.031624148985525
13,黃韋程,Dig,12.193869856076473
14,Shainah Joseph,Dig,15.70152070379722
14,伍政廷,Dig,7.832842481767393
14,何佩珊,Dig,8.869077750791533
14,余金鳳,Dig,8.506635383424804
14,劉佳昌,Dig,22.270388178306288
14,劉煜淳,Dig,17.511291607205084
14,劉美菁,Dig,11.816959589464249
14,劉雙菱,Dig,25.32688127291897
14,吳信賢,Dig,22.625659368155087
14,吳宗軒,Dig,18.290297335078378
14,吳彥廷,Dig,0.0
14,吳秀玲,Dig,10.999142718852804
14,吳芳妤,Dig,33.43096457863256
14,吳靜婷,Dig,12.63436226961772
14,吳韋華,Dig,22.400918043247497
14,周子揚,Dig,12.159856272098576
14,宋宇蓉,Dig,26.530595502760526
14,宋柏霆,Dig,14.857006828744833
14,廖嘉蓉,Dig,6.928029999708721
14,廖琬如,Dig,16.612234414805442
14,廖苡任,Dig,17.89689528284926
14,張善源,Dig,28.741119551752718
14,張嘉羚,Dig,44.90198008701336
14,張妤嘉,Dig,18.38865385637411
14,張婉柔,Dig,0.0
14,張昀亮,Dig,38.30487331679001
14,張昇倫,Dig,13.723266364225536
14,張景翔,Dig,11.428564216573767
14,張瓈文,Dig,18.066583658155146
14,張秝芸,Dig,29.669259822345097
14,張育陞,Dig,9.182250441366746
14,張閔舜,Dig,25.78930241508182
14,戴儒謙,Dig,20.943531903491454
14,曾琬羚,Dig,25.962082741987096
14,曾華鈺,Dig,16.697577589149983
14,李佳軒,Dig,31.02301498208851
14,李姿瑩,Dig,26.33495482717956
14,李怡萱,Dig,38.019579708049754
14,李澄岫,Dig,2.1422219971173098
